Id,Prediction
163,7100975.0925
164,5898087.576
165,4532720.56
166,4837420.535
167,5093190.74
168,3535993.32
169,5169939.47
170,4777156.77
171,4135895.21
172,5484497.12
173,3470636.13
174,5201729.9
175,4156375.84
176,6302819.411833334
177,5480727.71
178,3584832.63
179,4515386.79
180,5165769.58
181,3949081.75
182,4924554.975
183,4202620.39
184,5025035.85
185,3322690.31
186,3235185.92
187,4827192.22
188,6312352.069166666
189,4065701.252
190,6334130.54
191,5564131.385
192,5974244.8
193,7383944.155
194,3792096.39
195,9248987.8675
196,4944537.32
197,3267830.81
198,5403357.75
199,4040422.8
200,4061310.98
201,6300395.02
202,3741127.99
203,4335657.241
204,4954292.76
205,6632055.01
206,5274269.22
207,3990127.13
208,5737520.18
209,3902501.34
210,4369671.56
211,6260495.34
212,5681879.78
213,3744680.26
214,6051210.025
215,2413885.49
216,5834370.076666667
217,5471226.71
218,4986643.79
219,3974213.82
220,5445240.625
221,5600092.48
222,5627595.9575
223,4535255.01
224,4065764.18
225,4945965.3575
226,6105842.1725
227,7054308.895
228,3716886.53
229,5543962.475
230,4573677.07
231,6091506.222666667
232,5701723.415
233,4300755.84
234,4216954.29
235,4693756.705
236,3162696.96
237,2952405.08
238,4980056.39
239,5762512.93
240,4075738.54
241,3483328.03
242,4333397.8
243,4092651.6
244,5045896.1325
245,5548451.8945
246,4391667.235
247,5224967.91
248,4712681.595
249,4686498.29
250,3833045.56
251,4527257.4
252,4516075.096
253,3859214.76
254,4023506.5310000004
255,5712116.81
256,4235677.38
257,5758536.06
258,3793032.86
259,3415665.44
260,4707303.045
261,6974545.89
262,6065437.275
263,4507043.27
264,2569382.27
265,4502185.4725
266,4171258.65
267,6881745.121666666
268,5512829.23
269,4158230.4
270,4096850.81
271,3038549.71
272,5982079.988
273,4799149.98
274,4712343.505
275,4951625.934142857
276,7365543.475
277,5959575.43
278,5386556.635
279,4005279.03
280,4615820.45
281,5656061.9
282,3424172.1
283,3439128.32
284,5223405.59
285,2702479.03
286,4375115.63
287,4168147.225
288,6993335.64
289,4313367.14
290,4422559.71
291,5763107.365
292,4045391.38
293,4596854.84
294,2406503.35
295,6195616.535
296,5117046.22
297,5589460.43
298,5371203.47
299,4774352.95
300,5095185.55
301,6604847.425
302,5367678.8575
303,5961740.29
304,5167663.33
305,4961279.16
306,4920477.95
307,6117625.035
308,2753467.94
309,3701906.31
310,4710062.38
311,3346835.55
312,3365623.07
313,5018702.34
314,4702013.07
315,4754317.91
316,4075339.1
317,5691491.9775
318,5709211.31
319,5824344.0
320,4393287.015
321,5172580.81
322,4448060.58
323,6044479.99
324,4108016.27
325,6030745.9
326,5119320.988333333
327,4494368.95
328,5397579.97
329,5029327.705
330,7403374.79
331,4627677.24
332,5519081.18
333,4637518.14
334,4361582.77
335,4611682.316000001
336,2722498.77
337,5710575.0
338,6057796.74
339,5023292.18
340,5044017.79
341,6279715.03
342,5769532.9625
343,5472471.025
344,3351200.23
345,4363178.21
346,4617128.53
347,5930353.6
348,3506817.74
349,4982675.16
350,4546697.03
351,6236890.671666668
352,5816972.378333333
353,5360361.776000001
354,3301932.39
355,6779738.515
356,5742205.296666668
357,5363120.255
358,5703991.26
359,4496719.2575
360,4978972.02
361,4021362.34
362,3916304.66
363,4973023.555
364,9449915.1175
365,5387937.606666667
366,2590819.72
367,3528400.825
368,3654567.51
369,5021114.92
370,5122638.27
371,4609802.47
372,4032179.7
373,4378447.89
374,4210283.07
375,6032997.681666667
376,3027104.05
377,5913465.94
378,3983747.9525
379,4193101.19
380,6235163.94
381,3934103.64
382,4076387.52
383,6257467.49
384,5172876.27
385,5437773.46
386,4562477.240499999
387,4911826.201
388,5233356.18
389,4553054.98
390,4553392.24
391,4805947.39
392,5515132.29
393,4673680.73
394,5709824.13
395,4096602.49
396,4888154.8525
397,5351953.73
398,4240825.59
399,5298293.49
400,2295662.06
401,2593394.06
402,4443557.66
403,3546440.79
404,3312853.73
405,4107839.73
406,4599336.58
407,3753137.91
408,2372757.37
409,3993370.84
410,4249650.57
411,5955629.815
412,4283550.48
413,4053510.2860000003
414,6347565.93
415,5093102.337666667
416,4127754.55
417,3428696.22
418,4408214.985
419,5683531.585
420,4678769.765
421,4612392.225
422,4612195.22
423,3114996.785
424,5273659.47
425,5150256.82
426,4930356.4
427,4264408.46
428,4493498.06
429,4579924.89
430,3258974.63
431,3343908.05
432,3081030.32
433,5680680.590833332
434,4921504.66
435,5244870.44
436,5930139.927666667
437,2389644.24
438,2865925.89
439,7336088.7075
440,5959373.36
441,5125547.44
442,2552587.52
443,4701412.055
444,5152826.715
445,7317798.665
446,4747887.92
447,4065585.51
448,4838640.27
449,10181522.39
450,4044883.006
451,2672115.07
452,5057869.4775
453,3968434.32
454,4869067.335
455,3394149.15
456,4294102.635
457,3684572.76
458,4364462.775
459,2363027.92
460,5802454.41
461,3992362.13
462,4829258.685
463,5034427.786666667
464,5686340.09
465,4154347.75
466,5359927.339833333
467,3747748.59
468,3319563.75
469,5212202.661
470,3617216.71
471,5623722.658333332
472,2819154.8
473,4299173.41
474,4344078.52
475,4472871.24
476,3168939.71
477,5446311.47
478,3884607.65
479,4566602.49
480,4826945.77
481,9880346.585
482,4581241.8
483,5416628.96
484,5911880.6425
485,4129921.83
486,5054149.584142857
487,7436618.95
488,6419716.81
489,4147093.06
490,4552814.37
491,2969187.97
492,5395437.53
493,5772389.96
494,4235833.74
495,4112747.9
496,5726173.895
497,5053141.555
498,4183737.91
499,4486241.23
500,4587556.55
501,3607925.62
502,3070802.74
503,4606973.27
504,6356899.73
505,4139518.02
506,4550610.02
507,5338014.12
508,4271240.905
509,5018056.69
510,6576366.65
511,5848873.205
512,2240230.01
513,4608364.83
514,3775522.88
515,3578018.73
516,3532634.76
517,5137419.555
518,4289219.75
519,4902813.24
520,5402735.87
521,5395343.89
522,4770970.65
523,6180344.175
524,3930240.22
525,5091040.64
526,6817547.245
527,4660769.66
528,6592995.19
529,5067543.2
530,3315791.35
531,6671675.83
532,4661809.92
533,4342416.17
534,6147039.51
535,3881206.59
536,4905820.61
537,4610587.23
538,3818813.76
539,4542654.95
540,4121466.96
541,4299874.18
542,5917104.54
543,4368995.14
544,4278181.74
545,4111609.03
546,3832867.32
547,6415958.254333333
548,3942513.19
549,3557302.58
550,3665453.06
551,4401056.89
552,5455287.81
553,5332409.885
554,4367071.42
555,4801999.07
556,2296560.69
557,5652088.895
558,3777467.54
559,4244229.066666666
560,5674257.115
561,7006232.765166665
562,3335062.58
563,5059483.886666667
564,4831541.64
565,5981138.615833333
566,2819561.87
567,5921823.23
568,3805289.29
569,4689818.75
570,7503589.3325
571,4378315.74
572,3301799.885
573,5994672.81
574,3372971.47
575,4678956.0925
576,9181002.09
577,6096297.25
578,4790401.39
579,4314484.19
580,4511663.51
581,4549458.225
582,4887228.57
583,5389918.31
584,5239355.636
585,4335657.241
586,3900520.04
587,3935975.74
588,4002711.935
589,6482916.46
590,4560158.29
591,4126880.4
592,3867790.77
593,4990531.94
594,3567779.65
595,2969187.97
596,5662245.6525
597,6027886.63
598,3814463.41
599,5258905.12
600,3112085.315
601,6385234.675
602,4232697.02
603,3341997.14
604,3670723.06
605,4641239.83
606,3272286.76
607,3038018.44
608,4127782.59
609,5870973.62
610,7124337.195
611,3410145.68
612,3820048.25
613,4899807.661666667
614,5970959.25
615,3515347.05
616,4808497.55
617,5632893.805
618,5898695.98
619,5072656.9
620,4242771.47
621,6572286.9
622,4377395.715
623,6565913.78
624,4446916.245
625,5459039.76
626,4203002.329
627,5783577.860833333
628,4788140.74
629,5525859.29
630,4227441.6625
631,4590696.51
632,6361754.055
633,6100265.72
634,3112539.34
635,4314090.126
636,6204295.77
637,3651442.89
638,6987975.385
639,4614071.92
640,4321329.64
641,6590998.95
642,5063188.705
643,7120021.79
644,5983516.45
645,2758344.56
646,5390735.89
647,3407520.86
648,4317142.141
649,3398127.41
650,3217315.24
651,5589955.23
652,3549898.645
653,6243504.38
654,5559509.31
655,4883154.437166667
656,3916556.515
657,6772107.255833332
658,5823114.427666667
659,3630770.9
660,5236538.311833333
661,5531089.2885
662,4336261.74
663,5745290.605
664,3609334.95
665,4210283.07
666,4944390.25
667,4422677.1
668,3986286.535
669,3804912.31
670,6569758.628166667
671,7737361.860166666
672,4950316.92
673,4813950.73
674,4905816.49
675,4529744.9
676,5783233.092
677,4439671.48
678,4079947.0683333334
679,5164722.73
680,2406303.66
681,4481959.75
682,4076630.08
683,4827297.43
684,5774747.435
685,5287888.81
686,4753725.555
687,2226041.67
688,4665214.09
689,5750528.145
690,4207953.16
691,4636813.99
692,4190845.74
693,4620786.43
694,5559555.4375
695,3867702.15
696,4313289.55
697,4505871.68
698,4832064.1
699,4779028.9875
700,6255709.37
701,4474490.81
702,3763888.49
703,4289813.18
704,5766594.51
705,5963399.49
706,6816849.6976666665
707,4141304.966
708,4891469.06
709,4505287.35
710,4080243.621666667
711,4956878.4
712,4303802.62
713,3210443.57
714,3759611.95
715,3034733.815
716,4130022.85
717,5348933.29
718,5091531.255
719,5721042.53
720,5652403.984833333
721,6470865.360833333
722,4565607.47
723,3332588.08
724,3646464.7
725,4088079.21
726,3491419.74
727,3729356.5
728,4400264.99
729,4450196.765
730,4070534.36
731,4248385.2
732,4905817.77
733,10530014.006000001
734,4214121.4925
735,4275010.0633333335
736,4961603.75
737,4219196.46
738,4424624.12
739,5699564.661833334
740,4523548.34
741,4699427.541
742,4646610.48
743,6289179.301666666
744,4853691.436000001
745,4423413.69
746,4444060.58
747,6470299.126833334
748,4818989.505
749,4076612.95
750,4787135.29
751,3307803.465
752,3567447.64
753,3311538.9575
754,3038018.44
755,4008688.96
756,4070534.36
757,4636720.08
758,6230019.6
759,6382359.49
760,4188113.245
761,4110422.04
762,4122141.16
763,3629160.98
764,5108138.735
765,6044123.9775
766,5495553.804166667
767,5780201.98
768,3918755.47
769,4429620.34
770,3964666.88
771,4206313.8
772,4140718.45
773,4084005.37
774,3923847.12
775,4644420.55
776,4323387.27
777,4199368.38
778,4611531.27
779,3155685.73
780,5446839.665
781,4905937.245
782,5131175.37
783,5060470.5275
784,4635973.4575
785,5239837.14
786,4368683.9625
787,6561592.06
788,4001808.87
789,3972196.705
790,3476266.24
791,4203002.329
792,3526951.44
793,2936182.49
794,3014029.25
795,5067522.006666667
796,4151197.55
797,1668675.48
798,4119363.18
799,5586270.62
800,5764732.0726666665
801,9235519.7375
802,4972564.52
803,3411679.93
804,3572850.33
805,4549563.66
806,4051307.4
807,5395941.07
808,4931416.7
809,4149259.67
810,5424801.45
811,3899874.26
812,6019611.31
813,3793440.57
814,3119157.68
815,5606117.3626666665
816,5094020.23
817,4270111.71
818,3691948.42
819,3988850.57
820,5420103.49
821,5530949.31
822,4222690.54
823,4680278.16
824,5260992.66
825,4596236.3475
826,4435765.88
827,3256615.82
828,5558039.51
829,4077532.77
830,4591111.84
831,5942960.065833333
832,7276559.96
833,4328377.51
834,5590719.77
835,3657434.22
836,3095829.94
837,3865882.13
838,4477727.11
839,3159716.44
840,4229083.09
841,3842959.12
842,6245397.79
843,4083374.19
844,4078151.17
845,4610862.84
846,6598248.971
847,4721492.69
848,2922082.1
849,4775278.65
850,4791298.376
851,5141905.52
852,5400637.253309524
853,3739865.84
854,5114872.25
855,4077153.78
856,5393362.334642857
857,4870222.45
858,5009707.86
859,6435138.38
860,5169676.369166667
861,4983613.546666667
862,5559935.625
863,4021162.45
864,5896378.1185
865,7990372.63
866,3569301.71
867,4918676.61
868,5197366.13
869,4259415.93
870,3712085.08
871,5537881.43
872,5711593.01
873,4032618.61
874,4389181.45
875,5113824.07
876,4284406.69
877,5955629.815
878,3537823.44
879,5908683.35
880,2458243.38
881,3804018.72
882,5507016.4325
883,3523753.73
884,4126515.88
885,5844783.1585
886,3475417.13
887,5335275.41
888,4932966.708333333
889,6213686.48
890,5270768.3235
891,3064652.62
892,5981422.66
893,5820991.65
894,5556920.39
895,4080207.28
896,4328740.175
897,3587585.27
898,4989557.62
899,8612228.429333333
900,2089974.58
901,6410605.9476666665
902,5091488.43
903,5182498.386666667
904,3556742.17
905,5238503.71
906,3699249.38
907,3689413.25
908,4306761.165
909,3366210.42
910,5357393.595
911,5327813.23
912,4070534.36
913,5536039.84
914,5562345.07
915,6327659.2
916,2574878.95
917,7070406.33
918,4160958.45
919,5140154.035
920,3734932.74
921,4752105.825
922,5125211.38
923,4321783.317666667
924,6810329.875833333
925,6019118.84
926,5856331.565
927,4405977.24
928,4395100.2175
929,3558675.58
930,4197379.35
931,3855000.55
932,3992362.13
933,6238475.627499999
934,4099402.46
935,3812530.695
936,4995349.83
937,4000846.28
938,6829408.425
939,5704463.65
940,4071647.65
941,3174436.55
942,4546143.42
943,5800485.94
944,6804176.5
945,3205419.96
946,5301554.241666667
947,4839462.862666667
948,4673858.31
949,3525055.48
950,4737045.636
951,4515974.66
952,5629833.79
953,4994237.865
954,6076756.27
955,4826945.77
956,5396978.295833332
957,7586267.58
958,4487099.97
959,4547598.14
960,6324991.16
961,4103091.503333333
962,4791098.0
963,4876649.985
964,7197280.064333333
965,4111264.39
966,4324515.72
967,4498149.055
968,3726382.57
969,4000054.91
970,3258974.63
971,2742061.3
972,4117215.1
973,3696164.21
974,5726475.65
975,3748679.83
976,4019257.245
977,5809264.41
978,5128213.27
979,6426615.8225
980,4762262.37
981,3260985.3
982,3935835.75
983,5492893.345
984,9064148.5975
985,5050233.07
986,4134391.01
987,5884822.725
988,5909662.85
989,3649708.71
990,9657231.65
991,3607987.99
992,4000816.8495
993,4841225.14
994,5721088.64
995,4171299.46
996,6996314.58
997,4827919.84
998,6244214.53
999,5995125.6
1000,3740520.88
1001,7792129.265833334
1002,3372087.32
1003,6340399.52
1004,7115965.235
1005,4978986.7375
1006,5851137.56
1007,4319836.77
1008,4476755.63
1009,4032767.53
1010,3681274.23
1011,4170315.11
1012,4579008.06
1013,4539413.66
1014,5574202.47
1015,5128295.75
1016,5537035.52
1017,4140207.38
1018,3891116.82
1019,4870859.454166667
1020,4456323.96
1021,4127349.3
1022,4892088.03
1023,4943515.49
1024,3764837.16
1025,3968433.92
1026,4092055.83
1027,5341177.435
1028,4950447.82
1029,3874142.84
1030,5602784.375
1031,4018515.85
1032,3336660.1
1033,4227380.576
1034,4296987.58
1035,3764080.33
1036,4530889.381
1037,3625806.43
1038,5103971.002
1039,5701273.25
1040,4689176.23
1041,5550534.225
1042,4313935.44
1043,5460501.59
1044,4850281.062
1045,4672306.24
1046,5332790.85
1047,5548108.265
1048,4740197.56
1049,5789467.61
1050,4856585.47
1051,5696469.66
1052,3594761.88
1053,1869818.03
1054,6910329.775
1055,2436972.47
1056,5366705.05
1057,6187136.236666667
1058,2795460.65
1059,7154387.915166665
1060,4571199.99
1061,4347229.05
1062,5643694.455
1063,5871995.45
1064,5036984.87
1065,5649460.03
1066,6517134.205833333
1067,4416456.36
1068,3936835.35
1069,6589829.495
1070,4796264.8
1071,3924868.41
1072,4827297.43
1073,6397111.86
1074,6429425.06
1075,5278510.472666667
1076,3850036.9
1077,3967790.28
1078,2790777.95
1079,4689383.17
1080,4975130.64
1081,4151141.0
1082,3818147.19
1083,4610789.1
1084,3543640.6
1085,3355165.13
1086,5127722.115
1087,2739112.56
1088,4061310.98
1089,3098834.29
1090,5258082.285
1091,6267494.71
1092,5186994.2975
1093,4899971.56
1094,3363983.25
1095,3955443.41
1096,4253209.8
1097,3804937.41
1098,5932630.0825
1099,5298666.05
1100,4735766.45
1101,5229961.605
1102,3452283.31
1103,4133510.85
1104,4269890.56
1105,4614252.34
1106,4879878.01
1107,4420474.01
1108,4152864.34
1109,5593733.27
1110,3939552.105
1111,5953715.735
1112,4100473.09
1113,4278495.5
1114,3514314.67
1115,3565518.275
1116,4799563.1325
1117,7134472.9825
1118,5127515.44
1119,5039226.72
1120,3697168.215
1121,2621927.61
1122,4364313.74
1123,6037077.54
1124,4279526.77
1125,4968439.505
1126,5081636.783
1127,3778290.14
1128,6792288.665
1129,4453157.01
1130,4912910.99
1131,6054781.68
1132,2976245.77
1133,6152483.04
1134,4678333.96
1135,2333098.39
1136,4429620.34
1137,5131943.11
1138,5175800.91
1139,5810406.125
1140,4380825.425
1141,4626105.6
1142,4803048.54
1143,5110514.215
1144,3884006.65
1145,5817837.015
1146,6180928.84
1147,3112085.315
1148,3984303.58
1149,7788082.3575
1150,5125195.57
1151,2911992.47
1152,5572185.255
1153,5710446.695
1154,3616555.3
1155,2853899.86
1156,3340676.25
1157,4563544.46
1158,5908278.15
1159,4855334.95
1160,6266642.23
1161,4728127.885
1162,5057684.68
1163,3659869.3
1164,4419308.09
1165,3938357.13
1166,5487329.9
1167,6024215.18
1168,5053533.186000001
1169,3983187.81
1170,3570755.45
1171,3775779.625
1172,2175259.4
1173,5350125.347833333
1174,3038018.44
1175,4264734.27
1176,4386478.06
1177,5081186.99
1178,5131616.0
1179,4898144.23
1180,4042277.22
1181,5240123.915
1182,6030396.4
1183,6822740.320642858
1184,3520055.09
1185,4027296.0
1186,5067292.035
1187,3431277.34
1188,6310066.69
1189,4158638.64
1190,4170000.2
1191,7372183.115
1192,4289569.031
1193,2721637.76
1194,5656020.93
1195,6311538.626666666
1196,3901073.08
1197,4593889.59
1198,3888072.91
1199,3083270.98
1200,10025397.425
1201,5870321.04
1202,5390284.78
1203,3840144.96
1204,3886966.52
1205,4095412.08
1206,5922563.58
1207,3712255.33
1208,3913271.72
1209,4392414.39
1210,5382696.01
1211,8815389.66
1212,3125309.41
1213,6819474.4991666665
1214,5372934.7
1215,4860977.44
1216,6482916.46
1217,4297282.82
1218,5683531.585
1219,5780389.021809523
1220,4009569.41
1221,5176006.18
1222,4880506.34
1223,6076920.827142857
1224,5081035.91
1225,4932066.18
1226,4856896.78
1227,7412264.475
1228,4223169.96
1229,4662819.78
1230,5174233.6675
1231,5200041.05
1232,3388166.61
1233,7598104.01
1234,4665522.047
1235,3609097.35
1236,6342160.79
1237,3392456.87
1238,4419308.09
1239,5217931.9
1240,4454849.18
1241,5499747.19
1242,5979034.491833334
1243,5435265.46
1244,5291976.54
1245,6279355.4
1246,3400907.44
1247,5001148.9125
1248,4272469.166666667
1249,6298084.9475
1250,3902994.37
1251,3648930.26
1252,4991953.79
1253,6149257.785
1254,5413328.23
1255,3324570.3
1256,5474918.05
1257,4880576.69
1258,5999313.97
1259,3395465.94
1260,4209377.4
1261,6152586.69
1262,4210792.49
1263,3827552.76
1264,4658899.94
1265,3122911.59
1266,3084756.61
1267,6126019.36
1268,3691025.15
1269,5529879.08
1270,2790146.94
1271,4732556.8075
1272,5059472.515
1273,2704933.16
1274,5823150.53
1275,5305546.56
1276,6054920.895
1277,5309877.76
1278,3906835.15
1279,3038018.44
1280,5614071.344642857
1281,4753634.92
1282,4240697.53
1283,3409644.07
1284,5514200.13
1285,6103471.617666666
1286,4341349.66
1287,4017550.7
1288,5738877.32
1289,3498311.86
1290,5143458.735
1291,4831820.53
1292,5620250.336833334
1293,6013471.425
1294,6267526.05
1295,4595891.395
1296,4237361.37
1297,6623320.535
1298,4392689.775
1299,3909513.23
1300,4823451.22
1301,3169093.38
1302,4530463.53
1303,5423731.88
1304,7459060.43
1305,6042211.84
1306,4241946.29
1307,6757652.04
1308,4602360.26
1309,3809029.81
1310,4886777.24
1311,4985414.76
1312,6298785.72
1313,5366807.39
1314,5728121.4775
1315,4371760.085
1316,4304823.21
1317,5605888.51
1318,6055726.375
1319,4826343.44
1320,5000999.595
1321,5221147.48
1322,4037648.25
1323,3270338.22
1324,6213207.98
1325,3867374.21
1326,5884459.6
1327,5462011.04
1328,5119030.3025
1329,4986328.4860000005
1330,7040104.545
1331,4175420.3
1332,6514517.315
1333,5720184.545
1334,3741655.84
1335,3780554.975
1336,2597941.45
1337,5390066.86
1338,2797153.03
1339,4470598.54
1340,3785106.18
1341,6059606.16
1342,4157003.7975
1343,3130929.79
1344,10460076.505
1345,3276293.42
1346,5034323.38
1347,3832270.7
1348,3802406.02
1349,3740127.33
1350,4483188.23
1351,5706300.934833332
1352,4123471.47
1353,4969886.15
1354,4832350.75
1355,4258324.95
1356,3818073.84
1357,4885504.8
1358,6764803.995
1359,2472686.54
1360,4174779.61
1361,6144572.46
1362,5328740.2
1363,3434121.01
1364,5069352.975
1365,3546509.43
1366,4019108.945
1367,4920734.1
1368,3322747.635
1369,7128523.505
1370,4679351.51
1371,4074849.91
1372,8438733.7625
1373,4239843.21
1374,4157501.63
1375,4978972.02
1376,4307814.99
1377,2940079.36
1378,6331757.528809523
1379,6113006.17
1380,3739453.85
1381,5766846.508333333
1382,4343879.58
1383,4746503.12
1384,4020895.68
1385,4734040.325
1386,3668226.93
1387,2634964.25
1388,4494444.62
1389,3611109.75
1390,3683236.97
1391,2213718.65
1392,4327560.61
1393,5300513.450166667
1394,6746217.06
1395,4177319.11
1396,3394537.59
1397,5579769.2425
1398,5466017.15
1399,4920999.08
1400,4800110.8925
1401,5963897.005
1402,4010839.83
1403,4549282.41
1404,3918044.47
1405,5573240.275
1406,4307291.66
1407,4750816.17
1408,4123542.52
1409,6552673.027976191
1410,5033196.32
1411,5461816.15
1412,6085740.015
1413,4797106.7925
1414,3921048.22
1415,4771184.08
1416,5268657.2025
1417,4050016.05
1418,3840953.08
1419,5263866.725
1420,5879674.3075
1421,5445322.4
1422,3992376.24
1423,5017125.545
1424,4214251.265
1425,4495994.93
1426,3527545.22
1427,4068397.37
1428,4519347.22
1429,3831331.81
1430,5677262.88
1431,3678906.35
1432,4887721.25
1433,3214179.74
1434,2593651.62
1435,6577215.807666667
1436,3898819.21
1437,4214092.5725
1438,2606071.31
1439,6934827.995
1440,4839343.485
1441,5421070.92
1442,3062389.4
1443,6482916.46
1444,8591127.710833333
1445,5658295.5
1446,5852229.61
1447,4600041.74
1448,4932852.22
1449,4175446.19
1450,4641067.99
1451,4247659.2
1452,5446709.63
1453,4096243.07
1454,9525677.425
1455,4396424.41
1456,5217916.46
1457,4216494.84
1458,6012100.2
1459,5104294.491666667
1460,2509671.6
1461,4492277.65
1462,6136403.1
1463,5948822.425
1464,3907539.2
1465,5769389.7525
1466,4811234.954166667
1467,4804756.941000001
1468,3883272.51
1469,6482302.653333332
1470,5816403.78
1471,4733468.455
1472,5876836.310166666
1473,2821262.94
1474,5333498.36
1475,4500647.8
1476,4248402.34
1477,4480801.01
1478,5519550.61
1479,5091795.01
1480,5803920.02
1481,4495172.9
1482,4575850.41
1483,6184410.3875
1484,4996193.3925
1485,4293563.65
1486,5067543.2
1487,6214156.751166666
1488,5312480.34
1489,5752301.44
1490,3736424.48
1491,4241384.16
1492,4131465.72
1493,4943788.375
1494,7111112.115999999
1495,7260975.835
1496,10750616.125
1497,5276498.14
1498,4163742.05
1499,6078359.58
1500,4846012.9
1501,5654623.141
1502,5512102.07
1503,3682457.08
1504,3994778.045
1505,5029741.215
1506,3507407.5
1507,4576701.19
1508,4241675.91
1509,5345066.88
1510,4191644.24
1511,5885673.535
1512,6049894.6110000005
1513,7171307.245
1514,5814401.205
1515,6151733.989166666
1516,4356374.765
1517,8272986.171833334
1518,5787115.475
1519,8465209.56
1520,4574436.655
1521,4457302.26
1522,5576380.51
1523,5758933.806666668
1524,5015945.96
1525,3751301.5
1526,6471270.17
1527,4286858.005
1528,4717367.46
1529,6922174.79
1530,3902571.86
1531,6364325.45
1532,4392365.92
1533,4688568.145
1534,3915293.22
1535,10396579.925
1536,4766301.186000001
1537,6220613.595
1538,4787661.005
1539,5518871.69
1540,6030745.9
1541,4866516.26
1542,5049569.430833333
1543,6254248.944
1544,8737441.18
1545,3852451.23
1546,4170804.27
1547,2363027.92
1548,5922400.132833333
1549,4426736.58
1550,5321148.17
1551,6533846.617666666
1552,3557684.7
1553,4429288.05
1554,5480057.53
1555,5810158.39
1556,4578954.765
1557,4271054.38
1558,4595927.39
1559,3394537.59
1560,6490209.935
1561,5137089.79
1562,2802769.18
1563,4726005.55
1564,6252523.49
1565,5648505.73
1566,4287802.21
1567,4287390.905
1568,2938713.5
1569,4852320.12
1570,3596539.38
1571,7106593.3875
1572,6265489.029166666
1573,5034689.45
1574,3573620.81
1575,5491905.73
1576,3785844.0025
1577,4419465.595
1578,4296277.43
1579,6137145.7425
1580,3163579.83
1581,4587713.42
1582,3810140.12
1583,3096806.57
1584,4690050.27
1585,4579398.84
1586,3349918.66
1587,4473180.6
1588,5042054.421
1589,6467507.87
1590,5979646.8975
1591,2575025.91
1592,5134904.775833333
1593,4499286.651666667
1594,4785878.8925
1595,4951039.15
1596,4299687.45
1597,3599786.92
1598,5986432.945
1599,5364108.32
1600,7698278.85
1601,4342641.97
1602,5264149.57
1603,4772311.528
1604,5842840.595
1605,3462578.18
1606,4391224.69
1607,3946480.15
1608,5441725.26
1609,4696674.22
1610,6028302.34
1611,5104533.35
1612,3346526.24
1613,3553059.8
1614,4426641.07
1615,5286982.05
1616,3377863.44
1617,6003935.82
1618,5361765.2
1619,5802610.669500001
1620,5431528.035
1621,5844230.198333332
1622,5225642.73
1623,4210327.52
1624,4104282.07
1625,5202490.62
1626,5555114.06
